flow_uuid|flow_name|contact_uuid|path
 cb0cd943-d3d9-4d5c-9572-a5177fc9c237 | p_planning_w28_d2                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 eef8dac3-b88c-436b-b279-8a20216daa01 | p_reminders_w28_d3                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 f2eeee7f-ffd3-4bc7-8c05-6b411c76464d | p_prevent_w28_d4                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 c9b63a81-f903-4f85-806b-f7b14eb359a3 | p_prevent_w28_d5                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 7d9c3c3d-b42d-41ee-b449-424533f23ec4 | p_concerns_w28_d7                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 6745059b-75cf-4456-96ff-097d7ed9b11b | p_prevent_w29_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 0df9ee14-4bfb-4653-8de0-634cd3845bc6 | p_labor_w29_d4                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 64f1bce0-b704-4594-b544-13fb676c36e7 | p_prevent_w29_d6                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 ab96d2c2-9518-4448-a8f9-74dd6528028e | p_prevent_w30_d1                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d3f11af6-5a87-49ca-89c8-77e8d5a698ec | p_concerns_w30_d6                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 e08655d2-daf3-4056-b7b3-8eb4ebe92e6f | p_prevent_w30_d7                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 cfc6d04c-94f6-4f45-b429-04a9921f9d9b | p_development_w31_d1               | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 c45890e9-7fcc-44a7-84ef-244286d8ed97 | p_prevent_w31_d4                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 fa0cf420-da6c-4e29-93bf-3f23dd64fa62 | p_prevent_w31_d5                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 ecb8b0df-595c-4a80-97d6-81e16e5467d9 | p_reminders_w31_d7                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 8a0e5b08-c7f7-46ad-9ffc-ddda78df4911 | p_development_w32_d1               | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 293a977c-4f75-49d6-9086-a9d9cc5655c6 | p_concerns_w38_d5                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 667d3334-5f51-4eca-983e-34e3e7e94f43 | p_milk_w32_d4                      | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 e5178c2c-a428-40bb-8cf5-c146f4a1622d | p_labor_w32_d6                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 c4546f34-65bd-4ee9-9ec2-bb197ed59c72 | p_prevent_w32_d7                   | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 ea0083b4-7132-4b7d-858b-2fa218832328 | p_concerns_w38_d7                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 cbdbfa86-d350-4180-84b4-64b64f2f4007 | p_labor_w33_d2                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 0b3c97d9-12aa-4a22-88cd-5cfa28047f5e | p_concerns_w33_d4                  | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 1fce0535-ed5c-460e-a425-73f9935f84dd | p_reminders_w39_d2                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 2651fcc8-e6c8-4e81-98ef-35e3c8833c05 | Single Message (1148)              | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 47fe5c08-0d78-4d24-8512-95d1ed35a4a9 | Single Message (1149)              | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 403a7879-8d0c-4a78-823f-9ec8946eff47 | miAlta_apptDate                    | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b79abe29-a7c3-49c5-9ab9-07b2efad4a12 | miAlta_dueDate                     | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 5762acb7-a59f-48d2-8358-f4fd164e6532 | Prestadores 2.5                    | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 dbe8b686-a84c-4401-ac63-385690754c8e | b_nutrition_w54_d6                 | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 913138eb-d4ec-49d8-91e4-56b777f9c8bc | prematuro1_1                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 c3e830f2-a319-4ccb-859d-c14168e8f407 | prematuro2_1                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 d24981c7-dd0f-4291-b758-5f4f604f046d | prematuro2_2                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 065db6b7-bc0c-4a9f-a64e-99936902f33e | prematuro3_1                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 318fc751-bbed-4ec3-81d8-30285a9e498f | prematuro3_2                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 9f9f6f9a-e4ae-4e73-8443-e523d7bd12f7 | prematuro3_3                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 c6163e86-bf70-4e45-a860-95df7a648100 | prematuro5_2                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 18511106-7482-4fee-ba7d-819bf70d057e | prematuro4_1                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
 b525c7cb-257a-403f-a51f-86fdf44f46f9 | prematuro4_2                       | f92d1d2c-722c-4714-b14e-4b2aa5bd0bba | [{"node_uuid": "ad050843-1ef6-4b27-8175-ba231ffc0296", "arrived_on": "2017-12-08T21:55:24.105482+00:00", "exit_uuid": "12822cc7-f6b2-4364-bc0c-f63929f53116"}, {"node_uuid": "043f1271-189c-449d-b1e2-da6287f30a5f", "arrived_on": "2017-12-08T21:55:24.636792+00:00", "exit_uuid": "aeca2939-56c7-4e82-a6f4-0470fe5fdd02"}, {"node_uuid": "7aea0b38-681a-41a6-ae6f-d621e225bb75", "arrived_on": "2017-12-08T21:55:24.997974+00:00", "exit_uuid": null}]
